id,name,brand,sku,ean,category,form,price_czk,vitar,nasevitaminy,ceskevitaminy,vitar_url,nasevitaminy_url,ceskevitaminy_url,recommendation,recommendation_reason,source_count,has_conflict
prd_fca9ef2f3b87,Maxi Vita Essentials Hormonální pohoda,Maxi Vita Essentials,42300610,8595011149586,Močové cesty,Kapsle,119,True,True,False,https://www.vitar.cz/maxi-vita-essentials-hormonalni-pohoda/,https://www.nasevitaminy.cz/maxi-vita-essentials-hormon-pohoda,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_50136e4c5171,Maxi Vita Essentials Klidný spánek,Maxi Vita Essentials,42300612,8595011149623,Spánek a stres,Kapsle,119,True,True,False,https://www.vitar.cz/maxi-vita-essentials-klidny-spanek/,https://www.nasevitaminy.cz/maxi-vita-essentials-klidny-spanek,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_eae45f1da286,Maxi Vita Essentials Kloubní výživa,Maxi Vita Essentials,42300613,8595011149647,Vitaminy a minerály,Kapsle,119,True,True,False,https://www.vitar.cz/maxi-vita-essentials-kloubni-vyziva/,https://www.nasevitaminy.cz/maxi-vita-essentials-kloubni-vyziva,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_e3baa486ba57,Maxi Vita Essentials Krásná pleť,Maxi Vita Essentials,42300611,8595011149609,Vitaminy a minerály,Kapsle,119,True,True,False,https://www.vitar.cz/maxi-vita-essentials-krasna-plet/,https://www.nasevitaminy.cz/maxi-vita-essentials-krasna-plet,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_788e97417292,Maxi Vita Essentials Magnesium Bisglycinate,Maxi Vita Essentials,42300601,8595011149258,Hořčík,Kapsle,249,True,True,True,https://www.vitar.cz/maxi-vita-essentials-magnesium-bisglycinate/,https://www.nasevitaminy.cz/maxi-vita-essentials-magnesium-bisglycinate,https://www.ceske-vitaminy.cz/produkty/magnesium-bisglycinate,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,3,False
prd_4f528ff7dd69,Maxi Vita Essentials Magnesium Malate,Maxi Vita Essentials,42300602,8595011149272,Energie a výkon,Kapsle,249,True,True,True,https://www.vitar.cz/maxi-vita-essentials-magnesium-malate/,https://www.nasevitaminy.cz/maxi-vita-essentials-magnesium-malate,https://www.ceske-vitaminy.cz/produkty/magnesium-malate,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,3,False
prd_1235a6830dd5,"Maxi Vita Essentials Magnézium, 20 stick",Maxi Vita Essentials,43200601,8595011149876,Hořčík,Stick pack,0,False,True,False,,https://www.nasevitaminy.cz/maxi-vita-essentials-magnezium-20-stick,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,1,False
prd_8e7a2ca0ef25,Maxi Vita Essentials Motion+,Maxi Vita Essentials,42300606,8595011149357,Klouby a pohyb,Kapsle,299,True,True,True,https://www.vitar.cz/maxi-vita-essentials-motion/,https://www.nasevitaminy.cz/maxi-vita-essentials-motion,https://www.ceske-vitaminy.cz/produkty/motion-plus,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,3,False
prd_be5e0b4baaac,Maxi Vita Essentials Mužská vitalita,Maxi Vita Essentials,42300614,8595011149661,Zdraví mužů,Kapsle,119,True,True,False,https://www.vitar.cz/maxi-vita-essentials-muzska-vitalita/,https://www.nasevitaminy.cz/maxi-vita-essentials-muzska-vitalita,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_258518ff2a8c,Maxi Vita Essentials Ranní energie,Maxi Vita Essentials,42300609,8595011149562,Hořčík,Kapsle,99.9,True,True,False,https://www.vitar.cz/maxi-vita-essentials-ranni-energie/,https://www.nasevitaminy.cz/maxi-vita-essentials-ranni-energie,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_2473d1c3286e,Maxi Vita Essentials RegenSleep®,Maxi Vita Essentials,42300605,8595011149333,Spánek a stres,Kapsle,249,True,True,True,https://www.vitar.cz/maxi-vita-essentials-regensleep/,https://www.nasevitaminy.cz/maxi-vita-essentials-regensleep,https://www.ceske-vitaminy.cz/produkty/regensleep,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,3,False
prd_7a8e98c121d2,Maxi Vita Essentials Večerní pohoda,Maxi Vita Essentials,42300608,8595011149548,Spánek a stres,Kapsle,99.9,True,True,False,https://www.vitar.cz/maxi-vita-essentials-vecerni-pohoda/,https://www.nasevitaminy.cz/maxi-vita-essentials-vecerni-pohoda,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_9988ec6aaef7,OvoCé Nápoj v prášku - grep,OvoCé,43200102,8595011119916,Hydratace a nápoje,Prášek,10.9,True,True,False,https://www.vitar.cz/ovoce-napoj-v-prasku-grep/,https://www.nasevitaminy.cz/ovoce-napoj-v-prasku-grep,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_4e554a164d90,OvoCé Nápoj v prášku - jahoda a malina,OvoCé,43200103,8595011119947,Hydratace a nápoje,Prášek,10.9,True,True,False,https://www.vitar.cz/ovoce-napoj-v-prasku-jahoda-a-malina/,https://www.nasevitaminy.cz/ovoce-napoj-v-prasku-jahoda-a-malina,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_88115b2a0dd1,OvoCé Nápoj v prášku - pomeranč,OvoCé,43200100,8595011119886,Hydratace a nápoje,Prášek,10.9,True,True,False,https://www.vitar.cz/ovoce-napoj-v-prasku-pomeranc/,https://www.nasevitaminy.cz/ovoce-napoj-v-prasku-pomeranc,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_e99da9f0ed05,Predator 16% - 150 ml,Predator,50100102,8595117102447,Repelenty a ochrana,Neurčeno,139.9,False,True,False,,https://www.nasevitaminy.cz/predator-16-150-ml-ret,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,1,False
prd_099f02e06efc,Predator 16% - 300 ml XXL,Predator,50100103,8595117101716,Repelenty a ochrana,Neurčeno,209.9,False,True,False,,https://www.nasevitaminy.cz/predator-16-300-ml-xxl,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,1,False
prd_91383912cf5e,Predator Gel po bodnutí hmyzem,Predator,50100206,0000085951181,Repelenty a ochrana,Kosmetika,38,True,True,False,https://www.vitar.cz/predator-gel-po-bodnuti-hmyzem/,https://www.nasevitaminy.cz/predator-gel-po-bodnuti-hmyzem,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_05818f6a1c2d,Predator IXO protector,Predator,50100502,8595117103000,Repelenty a ochrana,Sprej,149,True,True,False,https://www.vitar.cz/predator-ixo-protector/,https://www.nasevitaminy.cz/predator-ixo-protector,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_3176ed4b27cd,Predator Outdoor Impregnace Alfa sprej 400 ml,Predator,50100118,8595117103369,Repelenty a ochrana,Sprej,367,True,True,False,https://www.vitar.cz/predator-outdoor-impregnace-alfa-sprej-400-ml/,https://www.nasevitaminy.cz/predator-outdoor-impregnace-alfa-sprej-400-ml,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_96129a105b1c,Predator Parazit hřeben na vši,Predator,50100302,8595011120776,Repelenty a ochrana,Neurčeno,59,True,True,False,https://www.vitar.cz/predator-parazit-hreben-na-vsi/,https://www.nasevitaminy.cz/predator-parazit-hreben-na-vsi,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_7029ed9745c1,Predator Parazit retail šampon + sérum + hřeben,Predator,50100303,8595117102935,Repelenty a ochrana,Kosmetika,120,False,True,False,,https://www.nasevitaminy.cz/predator-parazit-retail-sampon-serum-hreben,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,1,False
prd_f7d57ddf86fc,Predator Parazit Sérum,Predator,50100305,8595117103062,Repelenty a ochrana,Kosmetika,229,True,True,False,https://www.vitar.cz/predator-parazit-serum/,https://www.nasevitaminy.cz/predator-parazit-serum,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_9993cac4490b,Predator Parazit Sérum + šampon + hřeben,Predator,50100301,8595117102898,Repelenty a ochrana,Kosmetika,389,True,True,False,https://www.vitar.cz/predator-parazit-serum-sampon-hreben/,https://www.nasevitaminy.cz/predator-parazit-serum-sampon-hreben,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_990f1af63d5d,Predator Parazit sprej na vši,Predator,50100119,8595117103840,Repelenty a ochrana,Sprej,164,True,True,False,https://www.vitar.cz/predator-parazit-sprej-na-vsi/,https://www.nasevitaminy.cz/predator-parazit-sprej-na-vsi,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_19da7024ba5d,Predator Repelent,Predator,50100201,8595117100733,Repelenty a ochrana,Neurčeno,169,True,True,False,https://www.vitar.cz/predator-repelent/,https://www.nasevitaminy.cz/predator-repelent,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_e83cfd057e9c,Predator Repelent 3D - prostorový repelent,Predator,50100109,8595117102041,Repelenty a ochrana,Neurčeno,339,True,True,False,https://www.vitar.cz/predator-repelent-3d-prostorovy-repelent/,https://www.nasevitaminy.cz/predator-repelent-3d-prostorovy-repelent,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_89f168b68b45,Predator Repelent Bio,Predator,50100209,8595117103314,Repelenty a ochrana,Neurčeno,278,True,True,False,https://www.vitar.cz/predator-repelent-bio/,https://www.nasevitaminy.cz/predator-repelent-bio,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_d4066c631e18,Predator Repelent Forte 150 ml,Predator,50100202,8595117101709,Repelenty a ochrana,Neurčeno,179,True,True,False,https://www.vitar.cz/predator-repelent-forte/,https://www.nasevitaminy.cz/predator-repelent-forte,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_f5a071b72cf3,Predator Repelent Forte 90 ml,Predator,50100207,8595117103246,Repelenty a ochrana,Neurčeno,119,True,True,False,https://www.vitar.cz/predator-repelent-forte-90-ml/,https://www.nasevitaminy.cz/predator-repelent-forte-90-ml,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_5440766db093,Predator Repelent Forte XXL 300 ml,Predator,50100210,8595117103758,Repelenty a ochrana,Neurčeno,314,True,True,False,https://www.vitar.cz/predator-repelent-forte-xxl-300-ml/,https://www.nasevitaminy.cz/predator-repelent-forte-xxl-300-ml,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_6c176ba9263d,Predator Repelent Junior,Predator,50100203,8595117101983,Repelenty a ochrana,Neurčeno,229,True,True,False,https://www.vitar.cz/predator-repelent-junior-1446/,https://www.nasevitaminy.cz/predator-repelent-junior,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_12a015465005,Predator Repelent Maxx plus,Predator,50100107,8595117102843,Repelenty a ochrana,Neurčeno,269,True,True,False,https://www.vitar.cz/predator-repelent-maxx-plus/,https://www.nasevitaminy.cz/predator-repelent-maxx-plus,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_1fb23e207ae5,Predator Repelent Maxx sprej 90 ml,Predator,50100117,8595117102829,Repelenty a ochrana,Sprej,299,True,True,False,https://www.vitar.cz/predator-repelent-maxx-90-ml/,https://www.nasevitaminy.cz/predator-repelent-maxx-90-ml,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_ee88e952c5bd,Predator Repelent Outdoor impregnace+,Predator,50100108,8595117102058,Repelenty a ochrana,Neurčeno,299,True,True,False,https://www.vitar.cz/predator-repelent-outdoor-impregnace/,https://www.nasevitaminy.cz/predator-repelent-outdoor-impregnace,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_d0996002a271,Predator Repelent Protector 90 ml,Predator,50100101,8595117103949,Repelenty a ochrana,Neurčeno,289,True,True,False,https://www.vitar.cz/predator-repelent-protector-90-ml/,https://www.nasevitaminy.cz/predator-repelent-protector-90-ml,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,2,False
prd_dac82ab67337,Predator sprej 16% - 90 ml,Predator,50100112,8595117103123,Repelenty a ochrana,Sprej,109.9,False,True,False,,https://www.nasevitaminy.cz/predator-sprej-16-90-ml,,review,Portfolio je mimo hlavní health proposition; nutné obchodní rozhodnutí.,1,False
prd_f980f325b04d,Revital C vitamin 1000 mg,Revital,00000003,,Imunita,Šumivé tablety,109,True,False,False,https://www.vitar.cz/revital-c-vitamin-1000-mg/,,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_4985ce821cf0,Revital C vitamin 1000 mg - citron,Revital,41200020,8595011124460,Hydratace a nápoje,Šumivé tablety,109,False,True,False,,https://www.nasevitaminy.cz/revital-c-vitamin-1000-mg-citron,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_318defb8c6ad,Revital C vitamin 1000 mg - pomeranč,Revital,41200019,8595011124446,Hydratace a nápoje,Šumivé tablety,109,False,True,False,,https://www.nasevitaminy.cz/revital-c-vitamin-1000-mg-pomeranc,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_a8eddff2ec7d,Revital C vitamin 500 mg,Revital,00000002,,Imunita,Šumivé tablety,89,True,False,False,https://www.vitar.cz/revital-vitamin-c-500-mg/,,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_61df99d9bc44,Revital C vitamin 500 mg - jahoda,Revital,41200018,8595011124422,Hydratace a nápoje,Šumivé tablety,89,False,True,False,,https://www.nasevitaminy.cz/revital-c-vitamin-500-mg-lesni-jahoda,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_ec1ed3adff2b,Revital C vitamin 500 mg - pomeranč,Revital,41200017,8595011124408,Hydratace a nápoje,Šumivé tablety,89,False,True,False,,https://www.nasevitaminy.cz/revital-c-vitamin-500-mg-pomeranc,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_9b1f874afc77,Revital Ferrodyn,Revital,41200008,8595011104813,Vitaminy a minerály,Šumivé tablety,104,True,True,False,https://www.vitar.cz/revital-ferrodyn/,https://www.nasevitaminy.cz/revital-ferrodyn,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,2,False
prd_8714a3e63d2a,Revital Hořčík + vitamin B6,Revital,00000006,,Hořčík,Šumivé tablety,141,True,False,False,https://www.vitar.cz/revital-horcik-vitamin-b6/,,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_8825192338a4,Revital Hořčík + vitamin B6 - černý rybíz,Revital,41200027,8595011126242,Hořčík,Neurčeno,141,False,True,False,,https://www.nasevitaminy.cz/revital-horcik-vitamin-b6-cerny-rybiz,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_b60bdcf78db5,Revital Hořčík + vitamin B6 - grep,Revital,41200005,8595011113280,Hořčík,Šumivé tablety,144,False,True,False,,https://www.nasevitaminy.cz/revital-horcik-vitamin-b6-grep,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_67ceea185e8a,Revital Multi,Revital,00000004,,Imunita,Šumivé tablety,104,True,False,False,https://www.vitar.cz/revital-multi/,,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_7bfd48972ace,Revital Multi forte,Revital,00000005,,Vitaminy a minerály,Šumivé tablety,144,True,False,False,https://www.vitar.cz/revital-multi-forte/,,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_e349934f15c7,Revital Multi forte - pomeranč,Revital,41200023,8595011124521,Vitaminy a minerály,Šumivé tablety,144,False,True,False,,https://www.nasevitaminy.cz/revital-multi-forte-pomeranc,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_f62acc7f0c2d,Revital Multi forte - tropické ovoce,Revital,41200024,8595011124545,Vitaminy a minerály,Šumivé tablety,144,False,True,False,,https://www.nasevitaminy.cz/revital-multi-forte-tropicke-ovoce,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_96c124ca975d,Revital Multi - malina,Revital,41200022,8595011124507,Hydratace a nápoje,Šumivé tablety,104,False,True,False,,https://www.nasevitaminy.cz/revital-multi-malina,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_c9ed3f4da4f4,Revital Multi - pomeranč,Revital,41200021,8595011124484,Hydratace a nápoje,Šumivé tablety,104,False,True,False,,https://www.nasevitaminy.cz/revital-multi-pomeranc,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_213767893c24,Revital Tripple pack 3 x 20 tablet,Revital,41200112,8595011146486,Vitaminy a minerály,Tablety,198,False,True,False,,https://www.nasevitaminy.cz/revital-tripple-pack-3-x-20-eff-3-prichute,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,1,False
prd_e6f788090af0,"Revital Vápník + hořčík + vitaminy C, B6, D3, K1",Revital,41200003,8595011100129,Vitaminy a minerály,Šumivé tablety,104,True,True,False,https://www.vitar.cz/revital-vapnik-horcik-vitaminy-c-b6-d3-k1/,https://www.nasevitaminy.cz/revital-vapnik-horcik-vitaminy-c-b6-d3-k1,,nasevitaminy.cz,Retailová klasika a cenově dostupné řady odpovídají roli NašeVitamíny.cz.,2,False
prd_0be809a8d49d,Revital Botanicals Energie a vitalita,Revital Botanicals,41201101,8595011146547,Hydratace a nápoje,Šumivé tablety,124,True,True,False,https://www.vitar.cz/revital-botanicals-energie-a-vitalita/,https://www.nasevitaminy.cz/revital-botanicals-energia-a-vitalita-20eff,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_7f53f1fe13dc,Revital Botanicals Hořčík + B6,Revital Botanicals,41201107,8595011146981,Hořčík,Šumivé tablety,109,True,True,False,https://www.vitar.cz/revital-botanicals-horcik-b6/,https://www.nasevitaminy.cz/revital-botanicals-magnesium-20-eff,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_ebddb5a1b57d,Revital Botanicals Multivitamin + Minerály,Revital Botanicals,41201104,8595011146929,Vitaminy a minerály,Šumivé tablety,124,True,True,False,https://www.vitar.cz/revital-botanicals-multivitamin-mineraly/,https://www.nasevitaminy.cz/revital-botanicals-multivitamin-mineraly,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_5356b061910a,Revital Botanicals Multivitamin rakytník + červený pomeranč,Revital Botanicals,41201103,8595011146585,Imunita,Šumivé tablety,99,True,True,False,https://www.vitar.cz/revital-botanicals-multivitamin-rakytnik-cerveny-pomeranc/,https://www.nasevitaminy.cz/revital-botanicals-multivitamin-20-eff-tbl,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_b58792f600d4,Revital Botanicals Spánek a uklidnění,Revital Botanicals,41201102,8595011146561,Spánek a stres,Šumivé tablety,124,True,True,False,https://www.vitar.cz/revital-botanicals-spanek-a-uklidneni/,https://www.nasevitaminy.cz/revital-botanicals-spanok-a-upokojenie20eff,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_6b2198dd1e7f,Revital Botanicals Vitamin C 1000 mg,Revital Botanicals,41201106,8595011146967,Hydratace a nápoje,Šumivé tablety,124,True,True,False,https://www.vitar.cz/revital-botanicals-vitamin-c-1000-mg/,https://www.nasevitaminy.cz/revital-botanicals-vit-c-1000-mg-20-eff,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_0017deac67ed,Revital Botanicals Vitamin C 500 mg,Revital Botanicals,41201105,8595011146943,Hydratace a nápoje,Šumivé tablety,104,True,True,False,https://www.vitar.cz/revital-botanicals-vitamin-c-500-mg/,https://www.nasevitaminy.cz/revital-botanicals-vitamin-c-500-mg-20-eff,,"vitar.cz, nasevitaminy.cz",Prémiová nebo nová řada patří do hero nabídky VITAR.cz; druhý listing je k rozhodnutí.,2,False
prd_b3ed38ff36f0,Revitalon Forte (30 kapslí),Revitalon,42200080,8595011128598,Vitaminy a minerály,Kapsle,229,True,True,False,https://www.vitar.cz/revitalon-forte/,https://www.nasevitaminy.cz/revitalon-forte,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_7275fadf355d,Revitalon Forte - výhodné balení (90 + 30 kapslí ZDARMA),Revitalon,42200082,8595011128628,"Krása, vlasy a pleť",Kapsle,629,True,True,False,https://www.vitar.cz/revitalon-forte-vyhodne-baleni-90-30-kapsli-zdarma/,https://www.nasevitaminy.cz/revitalon-forte-vyhodne-baleni-90-30-kapsli-zdarma,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_2adb8ead0cf0,Revitalon Kofeinový šampon,Revitalon,49000001,8595011136623,"Krása, vlasy a pleť",Kosmetika,179,True,True,False,https://www.vitar.cz/revitalon-kofeinovy-sampon/,https://www.nasevitaminy.cz/revitalon-kofeinovy-sampon,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_358af5111604,Revitalon Mořský kolagen drink 4000 mg,Revitalon,43200501,8595011145007,"Krása, vlasy a pleť",Prášek,729,True,True,False,https://www.vitar.cz/revitalon-morsky-kolagen-drink-4-000-mg/,https://www.nasevitaminy.cz/revitalon-morsky-kolagen-drink-4-000-mg,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_9e1564e89ebe,Revitalon Vlasové sérum,Revitalon,49000003,8595011141733,"Krása, vlasy a pleť",Kosmetika,269,True,True,False,https://www.vitar.cz/revitalon-vlasove-serum/,https://www.nasevitaminy.cz/revitalon-vlasove-serum,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_ca5f780ecb9f,Aminokyseliny,Vitar,EN92730,,Nezařazeno,Neurčeno,489,True,False,False,https://www.vitar.cz/aminokyseliny-enervit/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_2a7a97447446,Energetické gely,Vitar,EN1020,,Nezařazeno,Kosmetika,54,True,False,False,https://www.vitar.cz/energeticke-gely/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_ab1dea7cdde6,Energetické nápoje,Vitar,EN96540,,Hydratace a nápoje,Nápoj,489,True,False,False,https://www.vitar.cz/energeticke-napoje/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_877678bae803,Energetické tablety,Vitar,EN1018,,Vitaminy a minerály,Tablety,215,True,False,False,https://www.vitar.cz/energeticke-tablety/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_1c53685caf55,Energetické tyčinky,Vitar,EN1128,,Nezařazeno,Neurčeno,48,True,False,False,https://www.vitar.cz/energeticke-tycinky/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_e54ebc9e5e0d,Hořčík - bez cukru,Vitar,41300008,8595011119251,Hořčík,Šumivé tablety,32.9,True,True,False,https://www.vitar.cz/horcik-bez-cukru/,https://www.nasevitaminy.cz/horcik-bez-cukru,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_2678f40f89aa,Iontový nápoj,Vitar,EN1017,,Hydratace a nápoje,Nápoj,339,True,False,False,https://www.vitar.cz/iontovy-napoj/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_5965c4c73d9a,Kompresní bandáže,Vitar,RB007,,Nezařazeno,Neurčeno,610,True,False,False,https://www.vitar.cz/kompresni-bandaze/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_ac5eeeb6d016,Kompresní kraťasy,Vitar,RB006,,Energie a výkon,Neurčeno,2480,True,False,False,https://www.vitar.cz/kompresni-kratasy/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_46cd1c825507,Kompresní lýtkové návleky,Vitar,RB002,,Energie a výkon,Neurčeno,735,True,False,False,https://www.vitar.cz/kompresni-lytkove-navleky/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_ab4994965828,Kompresní pažní návleky,Vitar,RB004,,Nezařazeno,Neurčeno,880,True,False,False,https://www.vitar.cz/kompresni-pazni-navleky/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_5f840940ecd3,Kompresní podkolenky,Vitar,RB001,,Energie a výkon,Neurčeno,940,True,False,False,https://www.vitar.cz/kompresni-podkolenky/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_b237daa9a231,Kompresní stehenní návleky,Vitar,RB005,,Nezařazeno,Neurčeno,1310,True,False,False,https://www.vitar.cz/kompresni-stehenni-navleky/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_b9503f11ed3f,Multivitamin - bez cukru,Vitar,41300007,8595011104387,Vitaminy a minerály,Šumivé tablety,32.9,True,True,False,https://www.vitar.cz/multivitamin-bez-cukru/,https://www.nasevitaminy.cz/multivitamin-bez-cukru,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_571ff8d07237,PRE Sport,Vitar,EN98534,,Energie a výkon,Neurčeno,56,True,False,False,https://www.vitar.cz/enervit-pre-sport/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_a1a9a1b7ebc9,Proteinové nápoje,Vitar,EN92702,,Hydratace a nápoje,Nápoj,1365,True,False,False,https://www.vitar.cz/proteinove-napoje/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
prd_a85eda9dd9a5,Proteinové tyčinky,Vitar,EN97900,,Energie a výkon,Neurčeno,58,True,False,False,https://www.vitar.cz/proteinove-tycinky-enervit/,,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,1,False
